Last Updated,PV1 Current (A),PV2 Current (A),PV1 Voltage (V),PV2 Voltage (V),Output Current (A),Network Voltage (V),Power Now (W),Exported Power (W),PV1 Input Power (W),PV2 Input Power (W),FAC1 (HZ),Exported energy (kWh),Grid Consumption (kWh),Today's Energy (kWh),Total Energy (kWh)
2018/7/5 8:37:30,0,1.5,0,243.9,1.6,245.9,340,0,0,366,0,0,0.6,1272.9,
2018/7/5 8:47:30,0,1.3,0,242.8,1.5,245.4,311,0,0,335,0,0,0.6,1272.9,
2018/7/5 8:52:30,0,1.3,0,242.6,1.4,245.7,306,0,0,332,50.02,0,0,0.7,1273
2018/7/5 8:57:30,0,1.4,0,243.4,1.5,245.2,330,0,0,355,50.01,0,0,0.7,1273
2018/7/5 8:59:58,0,1.5,0,242.8,1.7,245.4,361,0,0,388,0,0,0.7,1273,
2018/7/5 9:04:58,0,1.7,0,243,1.8,246.5,399,0,0,427,0,0,0.7,1273,
2018/7/5 9:09:58,0,1.7,0,242.7,1.8,245.2,389,0,0,417,50,0,0,0.7,1273.1
2018/7/5 9:12:27,0,1.6,0,242.9,1.7,245.5,379,0,0,406,0,0,0.8,1273.1,
2018/7/5 9:17:27,0,1.5,0,243.5,1.7,244.9,361,0,0,387,0,0,0.8,1273.1,
2018/7/5 9:22:39,0,1.5,0,242.8,1.6,246.4,359,0,0,386,0,0,0.8,1273.1,
2018/7/5 9:27:39,0,1.6,0,245.5,1.7,245.4,374,0,0,400,0,0,0.9,1273.2,
2018/7/5 9:52:40,0,1.6,0,244.4,1.7,245.9,376,0,0,401,0,0,1,1273.3,
2018/7/5 10:02:40,0,2,0,242.7,2,245,455,0,0,486,0,0,1.1,1273.4,
2018/7/5 10:07:40,0,1.9,0,242.7,2.1,238.2,452,0,0,482,49.98,0,0,1.1,1273.5
2018/7/5 10:12:40,0,1.8,0,248.6,2,245.7,437,0,0,464,0,0,1.2,1273.5,
2018/7/5 10:17:40,0,2,0,237.3,2,246.1,458,0,0,488,50.01,0,0,1.2,1273.5
2018/7/5 10:22:40,0,2.5,0,240.1,2.4,246.5,567,0,0,601,50.01,0,0,1.3,1273.6
2018/7/5 10:27:40,0,2.3,0,241.5,2.4,245.5,543,0,0,578,0,0,1.3,1273.6,
2018/7/5 10:32:40,0,2.5,0,242.3,2.5,245.3,590,0,0,627,50.01,0,0,1.4,1273.7
2018/7/5 10:37:40,0,2.3,0,242.2,2.4,244.4,540,0,0,574,50.01,0,0,1.4,1273.7
2018/7/5 10:42:40,0,2.5,0,241.5,2.5,244.7,588,0,0,623,50,0,0,1.5,1273.8
2018/7/5 10:47:40,0,2.6,0,241.9,2.6,244.6,616,0,0,652,49.99,0,0,1.5,1273.8
2018/7/5 10:52:40,0,2.6,0,241.2,2.6,238.3,594,0,0,630,50,0,0,1.6,1273.9
2018/7/5 10:57:40,0,2.4,0,240.7,2.4,242.5,558,0,0,591,0,0,1.6,1273.9,
2018/7/5 11:02:40,0,2,0,237.9,2.1,243,462,0,0,491,50,0,0,1.6,1274
2018/7/5 11:07:40,0,2.1,0,241.3,2.1,244.6,479,0,0,509,50,0,0,1.7,1274
2018/7/5 11:12:40,0,2,0,237.2,2,245,451,0,0,477,49.98,0,0,1.7,1274
2018/7/5 11:17:40,0,2.1,0,240.1,2.1,245.3,485,0,0,514,50.01,0,0,1.8,1274.1
2018/7/5 11:22:40,0,2.1,0,244.3,2.2,244.2,502,0,0,532,50.01,0,0,1.8,1274.1
2018/7/5 11:27:40,0,2.2,0,242,2.3,240.9,511,0,0,543,50,0,0,1.8,1274.2
2018/7/5 11:32:40,0,2.2,0,243.1,2.3,240.6,511,0,0,543,50.01,0,0,1.9,1274.2
2018/7/5 11:37:40,0,2.3,0,239.1,2.4,241,535,0,0,570,50.01,0,0,1.9,1274.2
2018/7/5 11:42:40,0,1.9,0,242.2,2,236.7,435,0,0,464,49.99,0,0,2,1274.3
2018/7/5 11:47:40,0,1.6,0,240.9,1.8,240.7,383,0,0,408,50.01,0,0,2,1274.3
2018/7/5 11:52:40,0,1.6,0,242.2,1.8,243.2,386,0,0,411,50,0,0,2,1274.3
2018/7/5 11:57:40,0,1.6,0,240.2,1.7,244.5,373,0,0,398,50.01,0,0,2.1,1274.4
2018/7/5 12:02:40,0,1.8,0,241.4,1.9,242.7,413,0,0,439,50.02,0,0,2.1,1274.4
2018/7/5 12:07:40,0,1.7,0,240.6,1.8,245.4,387,0,0,411,50.02,0,0,2.1,1274.4
2018/7/5 12:12:40,0,1.6,0,241,1.7,245.1,380,0,0,404,50.01,0,0,2.2,1274.5
2018/7/5 12:17:40,0,1.6,0,242,1.8,243.5,383,0,0,407,50.03,0,0,2.2,1274.5
2018/7/5 12:22:41,0,1.8,0,243,1.9,244.7,412,0,0,439,50.03,0,0,2.2,1274.5
2018/7/5 12:27:40,0,2.1,0,244.1,2.2,244.8,489,0,0,518,50.04,0,0,2.3,1274.6
2018/7/5 12:32:40,0,2.1,0,242,2.1,245.7,479,0,0,509,50.04,0,0,2.3,1274.6
2018/7/5 12:37:20,0,2.1,0,242.5,2.2,247.6,494,0,0,519,0,0,2.3,1274.7,
2018/7/5 12:42:20,0,2,0,243.4,2,247.1,459,0,0,490,0,0,2.4,1274.7,
2018/7/5 12:47:09,0,2,0,240.9,2,244.9,459,0,0,487,0,0,2.4,1274.7,
2018/7/5 12:52:09,0,1.9,0,239.5,2,246.4,442,0,0,468,50.03,0,0,2.5,1274.8
2018/7/5 12:57:09,0,1.8,0,240.6,1.8,246,406,0,0,434,50.01,0,0,2.5,1274.8
2018/7/5 13:02:09,0,1.6,0,243.7,1.8,245.6,387,0,0,411,49.99,0,0,2.5,1274.8
2018/7/5 13:07:09,0,2,0,243.9,2,246.3,462,0,0,490,49.98,0,0,2.6,1274.9
2018/7/5 13:12:09,0,2,0,243.7,2,246.4,462,0,0,490,49.98,0,0,2.6,1274.9
2018/7/5 13:17:09,0,1.9,0,243.3,2,246.1,452,0,0,480,49.98,0,0,2.6,1274.9
2018/7/5 13:22:09,0,2.2,0,243.2,2.2,243.9,511,0,0,542,49.97,0,0,2.7,1275
2018/7/5 13:27:09,0,2.1,0,242.3,2.2,245,494,0,0,523,50,0,0,2.7,1275
2018/7/5 13:32:09,0,2.1,0,240.9,2.2,245.7,496,0,0,526,50,0,0,2.8,1275.1
2018/7/5 13:37:10,0,2.1,0,242.4,2.1,246,485,0,0,514,50,0,0,2.8,1275.1
2018/7/5 13:42:09,0,2.3,0,242.7,2.3,243.7,537,0,0,570,50.01,0,0,2.8,1275.2
2018/7/5 13:47:09,0,2.6,0,239.9,2.6,243.6,602,0,0,638,50.02,0,0,2.9,1275.2
2018/7/5 13:52:24,0,2.7,0,239.2,2.7,243.8,616,0,0,651,0,0,2.9,1275.2,
2018/7/5 14:02:24,0,3.6,0,236.7,3.4,246,824,0,0,869,0,0,3.1,1275.4,
2018/7/5 14:07:24,0,7.1,0,233.7,6.5,248.1,1660,0,0,1684,50.02,0,0,3.2,1275.5
2018/7/5 14:12:24,0,4.9,0,232.6,4.5,247.4,1091,0,0,1150,50.01,0,0,3.3,1275.6
2018/7/5 14:17:24,0,5.9,0,233.3,5.4,247,1324,0,0,1391,50.02,0,0,3.4,1275.7
2018/7/5 14:22:24,0,7.1,0,231.8,6.5,247.5,1573,0,0,1667,50.03,0,0,3.5,1275.8
2018/7/5 14:27:24,0,4.4,0,229.6,4,246.4,961,0,0,1013,50.02,0,0,3.6,1275.9
2018/7/5 14:32:24,0,9.7,0,225.2,8.5,247.3,2083,0,0,2204,50.02,0,0,3.7,1276
2018/7/5 14:37:24,0,10,0,223.3,8.6,247.5,2130,0,0,2257,50.01,0,0,3.9,1276.2
2018/7/5 14:42:24,0,9.1,0,202.5,7.1,247.2,1781,0,0,1857,50.03,0,0,4,1276.3
2018/7/5 14:47:24,0,5.8,0,219.9,5,246.7,1225,0,0,1286,50.02,0,0,4.1,1276.4
2018/7/5 14:52:24,0,8.3,0,240.4,7.7,248.4,1896,0,0,2002,50.03,0,0,4.2,1276.5
2018/7/5 14:57:24,0,4.1,0,230.5,3.8,246.1,908,0,0,953,50,0,0,4.3,1276.6
2018/7/5 15:00:15,0,3.3,0,233.6,3.2,246.5,750,0,0,788,0,0,4.3,1276.7,
2018/7/5 15:05:15,0,9.8,0,231.6,8.8,247.3,2162,0,0,2284,0,0,4.4,1276.7,
2018/7/5 15:10:15,0,8.7,0,223.4,7.5,247.1,1850,0,0,1955,50.02,0,0,4.5,1276.9
2018/7/5 15:15:18,0,4.3,0,227.4,4,246,947,0,0,1001,50.02,0,0,4.6,1277
2018/7/5 15:20:15,0,2.8,0,229.8,2.6,245.2,615,0,0,646,50.02,0,0,4.8,1277.1
2018/7/5 15:25:15,0,2.1,0,236.9,2.2,245,487,0,0,513,50.01,0,0,4.8,1277.1
2018/7/5 15:30:15,0,2.3,0,241.5,2.3,245.7,531,0,0,560,50.03,0,0,4.9,1277.2
2018/7/5 15:35:15,0,6.6,0,236.5,6.1,242.8,1474,0,0,1563,50.03,0,0,4.9,1277.3
2018/7/5 15:40:15,0,7.3,0,231.7,6.6,246.3,1623,0,0,1709,50.02,0,0,5,1277.4
2018/7/5 15:45:15,0,7.6,0,223.5,6.6,245.1,1620,0,0,1709,50,0,0,5.1,1277.5
2018/7/5 15:50:15,0,7.7,0,223.8,6.7,245.1,1641,0,0,1734,49.98,0,0,5.3,1277.7
2018/7/5 15:55:15,0,7.3,0,187.1,5.4,245.1,1293,0,0,1371,49.97,0,0,5.4,1277.8
2018/7/5 16:00:15,0,6.2,0,223.3,5.4,244.7,1313,0,0,1389,50,0,0,5.5,1277.9
2018/7/5 16:05:15,0,6.7,0,224.2,5.9,244.5,1425,0,0,1504,50,0,0,5.7,1278
2018/7/5 16:10:15,0,6.8,0,221.3,5.9,243.8,1435,0,0,1515,50.02,0,0,5.8,1278.2
2018/7/5 16:15:15,0,6.7,0,226.5,6,245.2,1450,0,0,1532,50,0,0,5.9,1278.3
2018/7/5 16:20:15,0,6.7,0,225,5.9,245.5,1437,0,0,1513,50.01,0,0,6,1278.4
2018/7/5 16:25:15,0,5.9,0,230.5,5.3,245.3,1295,0,0,1363,49.98,0,0,6.1,1278.5
2018/7/5 16:30:20,0,6.4,0,226.3,5.8,242.5,1389,0,0,1466,49.99,0,0,6.2,1278.6
2018/7/5 16:35:15,0,6.1,0,224.6,5.4,242.8,1301,0,0,1373,50.01,0,0,6.4,1278.7
2018/7/5 16:40:15,0,5.9,0,225,5.3,241.3,1275,0,0,1343,0,0,6.5,1278.8,
2018/7/5 16:45:15,0,4.5,0,229.5,4.3,239.2,1004,0,0,1056,0,0,6.6,1278.9,
2018/7/5 16:50:15,0,3.9,0,230.8,3.7,238.5,869,0,0,915,49.99,0,0,6.7,1279
2018/7/5 16:55:15,0,4.3,0,243.2,4.2,240.9,996,0,0,1048,49.96,0,0,6.7,1279.1
2018/7/5 17:00:15,0,6,0,216.7,5.2,238.9,1242,0,0,1310,49.98,0,0,6.8,1279.2
2018/7/5 17:05:15,0,4.9,0,231.9,4.5,241.6,1085,0,0,1140,49.97,0,0,6.9,1279.3
2018/7/5 17:10:15,0,5.5,0,208,4.6,242.4,1101,0,0,1162,49.99,0,0,7,1279.4
2018/7/5 17:15:15,0,4,0,229.4,3.8,242.6,891,0,0,937,49.98,0,0,7.1,1279.5
2018/7/5 17:20:15,0,1.2,0,244.7,1.5,241.8,297,0,0,312,49.99,0,0,7.2,1279.5
2018/7/5 17:25:15,0,1,0,244.6,1.3,242.9,242,0,0,258,49.97,0,0,7.2,1279.5
2018/7/5 17:30:16,0,0.9,0,244.4,1.2,243.2,225,0,0,241,49.99,0,0,7.2,1279.5
2018/7/5 17:35:15,0,0.9,0,243.8,1.1,247.5,210,0,0,225,49.98,0,0,7.2,1279.6
2018/7/5 17:40:16,0,0.9,0,243.3,1.2,245.6,214,0,0,232,49.98,0,0,7.3,1279.6
2018/7/5 17:45:16,0,0.8,0,244.4,1.1,245.3,202,0,0,216,49.95,0,0,7.3,1279.6
2018/7/5 17:50:16,0,0.9,0,239.3,1.1,245.1,203,0,0,218,49.95,0,0,7.3,1279.6
2018/7/5 17:55:16,0,0.7,0,243.2,1,244.7,181,0,0,193,49.96,0,0,7.3,1279.6
2018/7/5 18:00:16,0,0.7,0,241.9,1,245.3,174,0,0,189,49.96,0,0,7.3,1279.6
2018/7/5 18:05:16,0,0.7,0,250.4,1,245.7,170,0,0,184,49.96,0,0,7.3,1279.7
2018/7/5 18:10:16,0,0.8,0,251.9,1.1,244.2,201,0,0,215,49.96,0,0,7.4,1279.7
2018/7/5 18:15:16,0,0.9,0,251.8,1.2,244.3,233,0,0,246,49.96,0,0,7.4,1279.7
2018/7/5 18:20:16,0,0.9,0,249.6,1.1,245,212,0,0,230,49.95,0,0,7.4,1279.7
2018/7/5 18:25:16,0,0.8,0,241.6,1.1,242,184,0,0,200,49.95,0,0,7.4,1279.7
2018/7/5 18:30:17,0,0.6,0,237.8,0.9,242.4,146,0,0,163,49.96,0,0,7.4,1279.7
2018/7/5 18:35:18,0,0.7,0,247.8,1,243.1,179,0,0,194,49.95,0,0,7.4,1279.7
2018/7/5 18:40:16,0,0.7,0,244.8,1,245.9,165,0,0,182,49.94,0,0,7.5,1279.8
2018/7/5 18:45:16,0,0.8,0,242.6,1.1,246.1,192,0,0,208,49.96,0,0,7.5,1279.8
2018/7/5 18:50:16,0,0.9,0,254.9,1.2,239.9,230,0,0,246,49.97,0,0,7.5,1279.8
2018/7/5 18:55:16,0,0.8,0,247.3,1.1,242.1,196,0,0,213,49.96,0,0,7.5,1279.8
2018/7/5 19:00:16,0,0.7,0,250.4,1,244.8,179,0,0,194,49.97,0,0,7.5,1279.8
2018/7/5 19:05:16,0,0.7,0,251.7,1,242.6,171,0,0,184,49.95,0,0,7.5,1279.8
2018/7/5 19:10:16,0,0.6,0,251.9,1,237.8,158,0,0,174,49.96,0,0,7.5,1279.9
2018/7/5 19:15:16,0,0.6,0,244,0.9,233.6,139,0,0,158,49.99,0,0,7.6,1279.9
2018/7/5 19:20:16,0,0.6,0,249.6,0.9,237.1,137,0,0,154,50,0,0,7.6,1279.9
2018/7/5 19:25:16,0,0.5,0,248.3,0.9,238.6,127,0,0,143,50,0,0,7.6,1279.9
2018/7/5 19:30:16,0,0.4,0,240.8,0.8,237.2,94,0,0,110,50.01,0,0,7.6,1279.9
2018/7/5 19:35:16,0,0.4,0,235.7,0.7,243.5,89,0,0,103,50.01,0,0,7.6,1279.9
2018/7/5 19:40:16,0,0.4,0,238.8,0.8,242.9,89,0,0,103,50.01,0,0,7.6,1279.9
2018/7/5 19:45:16,0,0.3,0,240.1,0.7,243.6,62,0,0,77,50,0,0,7.6,1279.9
2018/7/5 19:50:16,0,0.3,0,229.6,0.7,242.8,57,0,0,71,49.99,0,0,7.6,1279.9
2018/7/5 19:55:16,0,0.2,0,230.1,0.7,242,52,0,0,66,49.98,0,0,7.6,1279.9
2018/7/5 20:00:16,0,0.3,0,237.9,0.7,242.8,63,0,0,78,49.97,0,0,7.6,1279.9
2018/7/5 20:05:16,0,0.4,0,241.7,0.8,241.3,83,0,0,98,49.98,0,0,7.6,1279.9
2018/7/5 20:10:18,0,0.3,0,243,0.7,242.2,65,0,0,80,49.98,0,0,7.6,1279.9
2018/7/5 20:15:17,0,0.2,0,232.6,0.6,241.9,34,0,0,47,49.96,0,0,7.6,1280
2018/7/5 20:20:17,0,0.1,0,234.3,0.6,241.6,30,0,0,40,49.98,0,0,7.7,1280
2018/7/5 20:25:17,0,0.1,0,229,0.6,241.7,27,0,0,42,49.97,0,0,7.7,1280
2018/7/5 20:30:19,0,0.1,0,194.6,0.5,242,14,0,0,24,49.96,0,0,7.7,1280
2018/7/5 20:35:18,0,0.1,0,197,0.6,242.1,14,0,0,24,49.96,0,0,7.7,1280
2018/7/5 20:40:17,0,0.1,0,196.1,0.5,242.2,10,0,0,22,49.95,0,0,7.7,1280
2018/7/5 20:45:18,0,0,0,194.7,0.5,241.5,8,0,0,19,49.97,0,0,7.7,1280
2018/7/5 20:50:17,0,0,0,157.7,0.5,241.9,7,0,0,17,49.99,0,0,7.7,1280
2018/7/5 20:55:18,0,0,0,137.6,0.5,242.2,6,0,0,16,49.99,0,0,7.7,1280
2018/7/5 21:00:17,0,0,0,124.7,0.5,243,6,0,0,16,49.99,0,0,7.7,1280
2018/7/5 21:05:18,0,0,0,157.8,0.5,243.1,4,0,0,14,50,0,0,7.7,1280
2018/7/5 21:10:18,0,0,0,190.1,0.4,239.3,5,0,0,15,50,0,0,7.7,1280
2018/7/5 21:15:17,0,0,0,154.6,0.6,241.3,4,0,0,14,49.96,0,0,7.7,1280
2018/7/5 21:20:17,0,0,0,161,0.4,240.7,5,0,0,15,49.96,0,0,7.7,1280
2018/7/5 21:25:20,0,0,0,142,0.4,240,4,0,0,14,49.98,0,0,7.7,1280
2018/7/5 21:30:20,0,0,0,94.1,0,240.1,0,0,5,0,49.97,0,0,7.7,1280
2018/7/6 4:05:19,0,0,0,91,0.4,245.2,0,0,5,0,49.95,0,0,0,1280
2018/7/6 4:10:19,0,0,0,78.8,0.4,245.9,0,0,5,0,49.93,0,0,0,1280
2018/7/6 4:15:19,0,0,0,81.5,0.4,245.9,0,0,5,0,49.94,0,0,0,1280
2018/7/6 4:20:19,0,0,0,91.5,0.4,245.8,0,0,5,0,49.94,0,0,0,1280
2018/7/6 4:25:19,0,0,0,84.8,0.4,246.2,0,0,5,0,49.96,0,0,0,1280
2018/7/6 4:30:19,0,0,0,118.5,0.4,246.7,0,0,5,0,49.97,0,0,0,1280
2018/7/6 4:35:19,0,0,0,179.6,0.4,246.7,0,0,5,0,49.96,0,0,0,1280
2018/7/6 4:40:19,0,0,0,193.2,0,246.9,0,0,5,0,49.97,0,0,0,1280
2018/7/6 4:45:19,0,0.1,0,200.5,0.6,247.2,17,0,0,29,49.98,0,0,0,1280
2018/7/6 4:50:21,0,0.1,0,224.6,0.6,247.3,21,0,0,36,49.97,0,0,0,1280
2018/7/6 4:55:20,0,0.1,0,232.7,0.6,246.8,26,0,0,42,50,0,0,0,1280
2018/7/6 5:00:20,0,0.1,0,228.3,0.6,246.6,27,0,0,42,49.95,0,0,0,1280
2018/7/6 5:05:20,0,0.1,0,209.8,0.6,246.5,18,0,0,31,49.95,0,0,0,1280
2018/7/6 5:10:20,0,0.1,0,201.3,0.6,245.9,19,0,0,32,49.96,0,0,0,1280
2018/7/6 5:15:20,0,0.1,0,228,0.6,245.2,21,0,0,35,0,0,0,1280,
2018/7/6 5:20:20,0,0.1,0,226.7,0.6,245.3,21,0,0,35,49.96,0,0,0,1280
2018/7/6 5:25:20,0,0.2,0,232.1,0.6,245.6,35,0,0,50,0,0,0,1280,
2018/7/6 5:30:20,0,0.2,0,233.9,0.7,245.3,44,0,0,59,49.97,0,0,0,1280
2018/7/6 5:35:20,0,0.2,0,229.4,0.7,244.8,51,0,0,66,49.94,0,0,0,1280
2018/7/6 5:40:20,0,0.2,0,231.9,0.7,245.1,44,0,0,59,49.93,0,0,0,1280
2018/7/6 5:45:20,0,0.3,0,232.4,0.6,244.6,56,0,0,74,49.94,0,0,0,1280
2018/7/6 5:50:20,0,0.4,0,238.3,0.7,244.8,85,0,0,102,49.96,0,0,0,1280
2018/7/6 5:55:20,0,0.4,0,241.2,0.8,244.2,101,0,0,120,49.96,0,0,0,1280
2018/7/6 6:00:20,0,0.5,0,242.7,0.8,243.9,109,0,0,128,0,0,0,1280,
2018/7/6 6:05:22,0,0.4,0,242.2,0.8,244.2,101,0,0,121,49.93,0,0,0,1280
2018/7/6 6:10:20,0,0.4,0,245.3,0.8,245.8,92,0,0,109,49.94,0,0,0,1280
2018/7/6 6:15:21,0,0.6,0,241.4,0.9,246.7,140,0,0,157,49.94,0,0,0,1280
2018/7/6 6:20:20,0,0.4,0,237.8,0.8,244.6,96,0,0,115,0,0,0,1280,
2018/7/6 6:25:20,0,0.4,0,237.3,0.8,243.4,99,0,0,118,49.95,0,0,0,1280
2018/7/6 6:29:56,0,0.5,0,238.9,0.8,244.3,111,0,0,129,0,0,0.1,1280.1,
2018/7/6 6:34:56,0,0.5,0,242.2,0.8,243.3,124,0,0,143,0,0,0.1,1280.1,
2018/7/6 6:39:56,0,0.6,0,239,0.9,243.1,132,0,0,149,0,0,0.1,1280.1,
2018/7/6 6:44:55,0,0.6,0,241.6,0.9,241.5,139,0,0,158,49.97,0,0,0.1,1280.1
2018/7/6 6:49:08,0,0.7,0,241.9,1,243.1,168,0,0,189,0,0,0.1,1280.1,
2018/7/6 6:54:08,0,1,0,242.2,1.2,243,222,0,0,246,0,0,0.1,1280.1,
2018/7/6 6:59:09,0,0.9,0,242.2,1.1,241.7,197,0,0,218,0,0,0.1,1280.1,
2018/7/6 7:04:10,0,0.9,0,242.4,1.1,238.2,213,0,0,237,49.96,0,0,0.1,1280.2
2018/7/6 7:09:10,0,1,0,243.4,1.2,245.7,244,0,0,265,49.96,0,0,0.2,1280.2
2018/7/6 7:14:08,0,1.1,0,244.1,1.2,244.1,246,0,0,269,49.95,0,0,0.2,1280.2
2018/7/6 7:19:08,0,1,0,244.1,1.2,243.8,239,0,0,261,49.94,0,0,0.2,1280.2
2018/7/6 7:24:14,0,1.1,0,244.6,1.3,244.8,248,0,0,270,49.96,0,0,0.2,1280.2
2018/7/6 7:29:08,0,1.2,0,243,1.4,243,279,0,0,302,49.97,0,0,0.2,1280.3
2018/7/6 7:34:09,0,1.2,0,250.2,1.4,244,291,0,0,316,50,0,0,0.3,1280.3
2018/7/6 7:39:09,0,1.1,0,243.8,1.3,244.6,266,0,0,287,49.97,0,0,0.3,1280.3
2018/7/6 7:44:09,0,1.3,0,244.3,1.4,245.7,307,0,0,331,49.96,0,0,0.3,1280.3
2018/7/6 7:49:09,0,1.4,0,245.7,1.6,244.4,335,0,0,359,49.98,0,0,0.3,1280.3
2018/7/6 7:54:09,0,1.4,0,243.7,1.5,243.5,326,0,0,350,49.98,0,0,0.4,1280.4
2018/7/6 7:59:09,0,1.3,0,241,1.4,243.9,297,0,0,321,49.97,0,0,0.4,1280.4
2018/7/6 8:04:09,0,1.4,0,249,1.6,243.7,347,0,0,373,49.97,0,0,0.4,1280.4
2018/7/6 8:09:09,0,1.6,0,243.3,1.7,245.9,366,0,0,391,49.97,0,0,0.5,1280.5
2018/7/6 8:14:09,0,1.3,0,248.8,1.5,245.8,322,0,0,345,49.98,0,0,0.5,1280.5
2018/7/6 8:19:09,0,1.3,0,242.9,1.4,246,296,0,0,321,50,0,0,0.5,1280.5
2018/7/6 8:24:09,0,1.6,0,245.5,1.7,244.6,383,0,0,410,50.01,0,0,0.5,1280.5
2018/7/6 8:29:09,0,2.1,0,243.6,2.1,243.3,489,0,0,521,50.01,0,0,0.6,1280.6
2018/7/6 8:34:09,0,2.1,0,245.4,2.1,244.8,487,0,0,519,50.02,0,0,0.6,1280.6
2018/7/6 8:39:09,0,2.1,0,243.2,2.1,244.9,481,0,0,512,50.03,0,0,0.7,1280.7
2018/7/6 8:44:09,0,2.2,0,242.2,2.3,245,524,0,0,556,50.03,0,0,0.7,1280.7
2018/7/6 8:49:11,0,2.1,0,244.1,2.2,244.8,505,0,0,536,50.01,0,0,0.7,1280.7
2018/7/6 8:54:09,0,2.2,0,242.9,2.2,244.3,510,0,0,541,0,0,0.8,1280.8,
2018/7/6 8:59:09,0,3.4,0,244.2,3.3,245.6,804,0,0,850,0,0,0.8,1280.8,
2018/7/6 9:04:09,0,2.1,0,236.6,2.1,244.9,475,0,0,504,0,0,0.9,1280.9,
2018/7/6 9:09:10,0,2.5,0,238.2,2.5,245,574,0,0,603,50,0,0,0.9,1280.9
2018/7/6 9:14:09,0,3.4,0,245.7,3.3,245.5,812,0,0,845,50,0,0,1,1281
2018/7/6 9:19:09,0,2.7,0,255,2.8,245.3,651,0,0,695,0,0,1,1281,
2018/7/6 9:24:09,0,3.1,0,247.5,3.1,246.7,760,0,0,790,50.01,0,0,1.1,1281.1
2018/7/6 9:24:11,0,3.1,0,247.5,3.1,246.7,760,0,0,790,0,0,1.1,1281.1,
2018/7/6 9:29:11,0,3,0,247.3,3,246.5,739,0,0,766,0,0,1.1,1281.1,
2018/7/6 9:34:12,0,4.6,0,221,4,245.9,907,0,0,1027,0,0,1.2,1281.2,
2018/7/6 9:39:09,0,1.8,0,236.3,1.9,245.7,418,0,0,442,49.98,0,0,1.2,1281.2
2018/7/6 9:44:09,0,3.6,0,246.8,3.5,246.6,845,0,0,890,0,0,1.3,1281.3,
2018/7/6 9:49:09,0,3.9,0,244,3.8,244.6,912,0,0,964,49.99,0,0,1.4,1281.4
2018/7/6 9:54:10,0,4.2,0,243.3,4.1,244.7,983,0,0,1038,0,0,1.4,1281.4,
2018/7/6 9:59:16,0,4.5,0,242.8,4.4,242.7,1043,0,0,1098,49.99,0,0,1.5,1281.5
2018/7/6 10:04:09,0,5.2,0,238.9,4.9,245.9,1183,0,0,1249,0,0,1.6,1281.6,
2018/7/6 10:09:09,0,5.3,0,242.1,5.1,244.2,1227,0,0,1294,0,0,1.7,1281.7,
2018/7/6 10:14:09,0,5.1,0,239.9,4.8,244.3,1166,0,0,1231,49.97,0,0,1.8,1281.8
2018/7/6 10:19:09,0,5.6,0,237.8,5.3,240.9,1277,0,0,1337,0,0,1.9,1281.9,
2018/7/6 10:24:10,0,5.9,0,235.6,5.5,244.3,1329,0,0,1405,0,0,2,1282,
2018/7/6 10:29:10,0,6.2,0,230.6,5.6,242.7,1359,0,0,1436,49.99,0,0,2.1,1282.1
2018/7/6 10:34:13,0,2.7,0,232,2.6,242.4,608,0,0,642,50,0,0,2.2,1282.2
2018/7/6 10:39:10,0,5.8,0,242,5.5,241.9,1231,0,0,1406,0,0,2.3,1282.3,
2018/7/6 10:44:10,0,2.8,0,241.9,2.8,240.9,648,0,0,685,0,0,2.4,1282.4,
2018/7/6 10:49:12,0,3.3,0,238.1,3.2,241.8,749,0,0,788,49.99,0,0,2.4,1282.4
2018/7/6 10:54:10,0,5.3,0,245.8,5.2,242.8,1295,0,0,1327,50.01,0,0,2.5,1282.5
2018/7/6 10:59:10,0,3,0,234.3,2.9,240.3,668,0,0,706,49.99,0,0,2.6,1282.6
2018/7/6 11:04:10,0,8.4,0,217.3,7.2,242.3,1709,0,0,1833,49.98,0,0,2.6,1282.6
2018/7/6 11:09:10,0,3.2,0,233.2,3.1,239.5,716,0,0,754,0,0,2.7,1282.7,
2018/7/6 11:14:10,0,5.7,0,222,5,243.4,1207,0,0,1273,0,0,2.8,1282.8,
2018/7/6 11:14:17,0,5.7,0,222,5,243.4,1207,0,0,1273,0,0,2.8,1282.8,
2018/7/6 11:19:17,0,7.6,0,235.4,7.1,241.1,1703,0,0,1800,0,0,2.9,1282.9,
2018/7/6 11:24:10,0,8.8,0,231.2,7.9,243.9,1938,0,0,2046,0,0,3.1,1283.1,
2018/7/6 11:29:10,0,10.7,0,174.9,7.4,241.7,1761,0,0,1886,49.99,0,0,3.1,1283.2
2018/7/6 11:34:10,0,7.4,0,247.5,7.3,243.9,1708,0,0,1857,0,0,3.2,1283.2,
2018/7/6 11:39:10,0,6.9,0,257.5,7,243.3,1667,0,0,1796,49.97,0,0,3.3,1283.3
2018/7/6 11:39:12,0,6.9,0,257.5,7,243.3,1667,0,0,1796,0,0,3.3,1283.3,
2018/7/6 11:44:12,0,9.9,0,224.1,8.8,240.6,2111,0,0,2228,0,0,3.4,1283.4,
2018/7/6 11:49:10,0,8.5,0,231,7.8,241.5,1882,0,0,1986,49.97,0,0,3.5,1283.5
2018/7/6 11:49:12,0,8.5,0,231,7.8,241.5,1882,0,0,1986,0,0,3.5,1283.5,
